File,|SIJ|,RIJ,Coul,SAPT
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.00559124,7.980870178,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000809537,9.422135875,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000361387,10.21594557,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000413941,9.778337008,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,3.32E-05,11.27906226,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,3.88E-05,12.3721825,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.002006974,8.76080486,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000395833,12.84810075,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000273478,10.55650005,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000298281,11.10773255,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,4.25E-05,13.15829319,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001859741,9.46006355,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000163152,13.53367903,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000300481,11.0523214,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000256071,12.66296954,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001566088,9.042731161,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000615443,10.75761233,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000125049,10.92533816,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000487957,11.55508105,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,1.63E-05,12.44170353,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,1.00E-05,13.50911118,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,5.48E-05,10.77744537,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.00018571,11.89116084,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001050208,9.252373317,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000425635,10.77384914,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000561195,10.70073715,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001154284,7.431473645,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000471535,12.65534499,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000233539,8.768731215,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000912796,9.007980809,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.00061903,9.634309623,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000282196,10.41277704,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,3.78E-05,11.84235077,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001042558,9.087037742,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000231275,11.92657237,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000757326,13.0108631,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000146779,8.737655521,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000283057,13.14804306,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000678793,10.66046674,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,2.80E-05,11.00754964,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000163965,13.10459303,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.002843388,9.104862244,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,9.46E-05,14.02140689,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000150773,10.85284867,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,2.13E-05,11.91642986,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000900882,9.479323369,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000225146,11.04550174,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,4.80E-05,11.71594438,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000334421,11.53975089,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,6.52E-05,13.02479371,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000103308,14.09105356,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.00129412,10.47717057,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001025085,10.90549815,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001163386,8.570625047,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,9.26E-05,9.071348529,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000307526,11.34487418,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.007515124,7.397493691,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000203466,11.67383414,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000363986,9.111179677,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000522158,10.7539919,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.002784882,7.091401316,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000938671,8.766671567,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001262085,9.135339327,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000565205,9.881896158,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,2.66E-06,10.58598189,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000409559,11.65565496,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.00043686,8.71485864,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.007240393,8.114863568,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.010928927,5.488957398,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.002114543,7.070813234,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.006302483,7.962711815,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.092161114,3.932702216,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.003286967,8.889101558,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.011372416,5.663522508,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.00181832,7.075676409,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.0070519,5.454502665,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.002173774,6.370768312,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.003915732,7.608653367,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.002130513,6.595225453,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.002328879,7.965215551,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.008519988,9.088970784,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.005986981,5.350252799,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000116183,11.7195065,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.00101765,9.315446157,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000415245,9.877878146,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000516504,11.2855613,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.002204815,7.589410517,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000130894,12.6459197,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001079413,9.158748198,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000111056,9.604743737,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.002122526,9.03695573,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,4.49E-05,9.996309436,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000522125,11.24979164,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.00040374,10.02419201,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000702231,11.86465741,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000419528,12.85003813,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001604182,8.760522466,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000331965,12.06687244,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000277434,10.03940126,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000982321,9.699164001,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000174769,13.13070897,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.002706268,9.111733675,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000623049,12.8758908,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000416496,10.87169264,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,9.76E-05,12.71960795,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001433806,7.751312055,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001061027,9.729531594,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000179453,9.57167113,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000109084,11.83376238,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000210387,11.71429918,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000535326,12.68331946,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000526638,10.29842015,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001042066,11.08239025,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000656302,9.011602151,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001396685,9.509217397,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000311261,11.80877501,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.002491293,8.220002464,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000532493,11.72188547,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,4.23E-05,9.744812064,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000329584,11.64442997,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.006015363,7.330499207,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000600273,9.019664934,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000234576,9.00442154,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000164166,10.41957244,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000147579,10.60208557,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,9.67E-05,11.62491209,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000969594,9.397790295,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000257412,12.11009543,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,2.85E-06,9.554319945,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,3.70E-05,10.27774881,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000375251,11.7277382,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.00207701,7.864031091,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,3.60E-05,12.97579459,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000394799,9.530955787,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,9.93E-05,10.33457624,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001658044,8.939517455,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,5.12E-05,10.20603108,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000307449,11.21342652,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000132697,10.19417932,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,7.04E-05,12.07314607,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000122946,13.14439795,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,5.07E-05,9.221778848,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000122059,13.68527247,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000432489,11.14168297,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.00010315,11.96240929,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000185359,12.88767958,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.001492148,9.362419276,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000137047,14.54641529,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000422911,10.85604776,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000308931,11.18390418,-9.125365082,-11.1259
BBI-007VAL-041VAL-1-unCP-CCCONHHHHHHH-CCCONHHHHHHH-Disp8-EFP.log,0.000967768,10.89614247,-9.125365082,-11.1259
