HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,3.19E-07,19.55364702,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,4.43E-07,17.90145889,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,4.29E-07,17.18023687,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.46E-06,16.32996841,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,6.63E-07,17.45232135,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,4.08E-06,16.60802947,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.93E-06,17.49690104,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.28E-06,17.92650129,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,6.46E-07,18.52940688,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.53E-06,19.77779949,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.60E-06,17.68913167,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.82E-05,16.22804015,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.78E-06,17.50804829,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,6.64E-06,17.36413378,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.14E-06,17.83250125,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,6.46E-07,18.52940853,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.23E-06,19.31082847,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,3.50E-06,20.2175971,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.54E-06,17.83708,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.06E-07,18.41514277,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.91E-05,16.48019165,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.26E-06,17.83952233,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.42E-06,18.337584,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,3.20E-07,19.55363763,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.53E-06,19.77779351,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,3.50E-06,20.21759001,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.25E-06,21.74480144,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,5.43E-07,19.85244299,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.66E-07,19.50047338,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,3.44E-06,18.34044656,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.69E-07,19.5570852,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,8.90E-07,16.06073525,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,4.43E-07,17.90145482,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.60E-06,17.68913034,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.54E-06,17.8370798,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,5.43E-07,19.85244664,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.50E-07,17.28126765,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.11E-06,16.86546474,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,3.99E-07,17.90480994,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,4.30E-07,16.47862861,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,4.29E-07,17.1802275,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.06E-07,18.41514098,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.66E-07,19.50047657,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.50E-07,17.28126329,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,5.42E-07,17.56784348,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.40E-06,15.86232672,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,6.58E-07,17.16907823,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.22E-06,14.65873992,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.46E-06,16.32994475,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.82E-05,16.2280205,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.91E-05,16.48017364,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,3.44E-06,18.34043149,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.11E-06,16.86544511,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.40E-06,15.86231235,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,6.56E-07,15.25789485,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.17E-06,16.33347741,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.07E-06,15.99125951,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,6.63E-07,17.45232085,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.78E-06,17.50805271,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.26E-06,17.83952725,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.68E-07,19.55709411,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,3.99E-07,17.90481346,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,6.58E-07,17.16908626,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,2.17E-06,16.33350055,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-10.0-CHNHNHH-CHNHNHH-Disp8-EFP.log,1.48E-07,17.48599059,-0.104743238,-0.1028,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.011802645,5.774774995,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.01731374,4.665506528,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002460468,5.785894699,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.003058223,7.38781297,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.017280873,6.837844904,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.003902846,4.428494266,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000507388,6.165928968,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.241617502,3.103814932,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000948342,4.438633926,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.017313741,4.665506528,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001673666,8.841322978,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.012049071,6.374652207,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001424871,6.506391899,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002657037,8.698571278,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.004226615,7.504349844,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.003503718,5.945298157,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.010133303,7.268893321,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.004481022,7.50159756,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002460468,5.785894699,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.012049071,6.374652207,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.003014116,6.401427478,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001866156,7.662316232,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001225363,7.967869707,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002502727,5.766683791,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000501856,6.54839686,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.006741424,4.714453899,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.00598333,5.790288368,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.003058223,7.38781297,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001424871,6.506391899,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001866156,7.662316232,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.00102362,9.147484934,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002000352,8.819951693,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.005210702,6.399477657,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000484328,7.956606093,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.024207979,5.037297544,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.009261655,6.406305416,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.017280873,6.837844904,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002657037,8.698571278,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001225363,7.967869707,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002000352,8.819951694,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.003403697,9.875078969,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002060935,7.909840417,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001650497,7.879796277,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.024660618,7.017072007,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002166654,7.906123332,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.003902846,4.428494265,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.004226615,7.504349844,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002502727,5.766683791,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.005210702,6.399477656,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002060936,7.909840417,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.003012917,6.302520411,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.024515428,5.58952706,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.005045035,5.868989442,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000578542,6.382601201,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000507388,6.165928968,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.003503718,5.945298157,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000501856,6.54839686,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000484328,7.956606093,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001650497,7.879796277,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.024515428,5.589527061,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.009934366,6.769508065,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.014905009,4.343654806,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.023115932,5.535052416,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.241617501,3.103814933,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.010133303,7.268893323,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.006741424,4.7144539,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.024207979,5.037297544,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.024660618,7.017072008,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.005045035,5.868989443,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.014905009,4.343654806,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.044846463,5.761168256,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.004681663,5.866970439,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000948343,4.438633926,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.004481022,7.501597561,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.00598333,5.790288367,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.009261655,6.406305416,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002166654,7.906123331,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000578542,6.382601201,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.023115932,5.535052415,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.004681664,5.866970438,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.7-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.00287867,6.29569149,-53.16956749,-55.1763,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.012202691,5.75677461,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.015281691,4.849921231,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002747856,5.934487111,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002834283,7.451466521,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.016028494,7.075328142,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000668599,4.652614141,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000933064,6.239551203,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.207456191,3.313606971,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002901792,4.669100179,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.01527881,4.84991958,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001661901,8.947532823,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.009048765,6.597661442,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001196291,6.641354339,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001753341,8.937753739,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.003301698,7.668370889,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002842246,6.127564773,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.00969728,7.337861039,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.00324166,7.671026082,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002748726,5.93448395,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.009048727,6.597666356,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.002460851,6.687329856,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001076844,7.845680912,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.000914853,8.297151013,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001680904,6.064449179,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.001878144,6.751375337,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.010037803,4.957724021,-41.09086901,-43.233,,,,,
HBC1-FaNNFaNN-3.9-CHNHNHH-CHNHNHH-Disp8-EFP.log,0.005100406,6.093461799,-41.09086901,-43.233,,,,,
